Blocks-Iterate
Date,User
2018-09-10_10:57:15.21,dwygnonunpxefetmowde,180907_FRAME_13,180910_FRAME_19,True
2018-09-10_11:14:01.74,wanrsqjwdptgkljcpwqu,180907_MASS_OPT_05,,False
2018-09-10_11:14:20.55,wanrsqjwdptgkljcpwqu,180907_MASS_OPT_05,180910_MASS_OPT_07,True
2018-09-10_11:28:20.85,wanrsqjwdptgkljcpwqu,180910_MASS_OPT_07,180910_MASS_OPT_08,True
2018-09-10_11:28:31.29,wanrsqjwdptgkljcpwqu,180910_MASS_OPT_08,,False
2018-09-10_11:29:56.93,dwygnonunpxefetmowde,180907_FRAME_17,180910_FRAME_20,True
2018-09-10_11:38:57.29,wanrsqjwdptgkljcpwqu,180910_MASS_OPT_08,180910_MASS_OPT_09,True
2018-09-10_11:39:35.73,nfniggtyhexwjbjeccpu,180910_HYBRID_Rectilinear 11 8 FAR,180910_HYBRID_Rectilinear 12 8 FAR,True
2018-09-10_11:40:23.19,wanrsqjwdptgkljcpwqu,180910_MASS_OPT_08,180910_MASS_OPT_09,True
2018-09-10_11:56:49.11,wanrsqjwdptgkljcpwqu,180910_MASS_OPT_09,180910_MASS_OPT_10,True
2018-09-10_12:05:05.52,wanrsqjwdptgkljcpwqu,180910_MASS_OPT_10,180910_MASS_OPT_11,True
2018-09-10_14:08:58.83,nfniggtyhexwjbjeccpu,180907_HYBRID_Wavy 09 8 FAR,180910_HYBRID_Rectilinear 05 8 FAR,True
2018-09-11_09:09:43.21,dwygnonunpxefetmowde,180905_OPTION_01_08FAR,180911_OPTION_07_08FAR_MAT,True
2018-09-11_09:20:20.49,nfniggtyhexwjbjeccpu,180907_HYBRID_Wavy 04 8 FAR,180911_HYBRID_Wavy 02b 8 FAR,True
2018-09-11_12:47:06.44,nfniggtyhexwjbjeccpu,180911_HYBRID_Wavy 02b 8 FAR,180911_HYBRID_Wavy 02c 8 FAR,True
2018-09-11_16:06:46.5,nfniggtyhexwjbjeccpu,180910_HYBRID_Rectilinear 05 8 FAR,180911_HYBRID_Ripple 01 8 FAR,True
2018-09-12_09:21:09.20,nfniggtyhexwjbjeccpu,180911_HYBRID_Ripple 01 8 FAR,180912_HYBRID_Ripple 02 8 FAR,True
2018-09-12_09:22:13.65,dwygnonunpxefetmowde,180910_FRAME_20,180912_FRAME_21,True
2018-09-12_12:40:56.21,nfniggtyhexwjbjeccpu,180910_HYBRID_Rectilinear 05 8 FAR,180912_HYBRID_Rectilinear 03 8 FAR,True
2018-09-12_15:18:43.1,dwygnonunpxefetmowde,180912_FRAME_21,180912_FRAME_21-A,True
2018-09-12_18:25:24.66,nfniggtyhexwjbjeccpu,180912_HYBRID_Rectilinear 03 8 FAR,180912_HYBRID_Ripple Base 8 FAR,True
2018-09-12_19:56:59.35,nfniggtyhexwjbjeccpu,180912_HYBRID_Rectilinear 03 8 FAR,180912_HYBRID_Rectilinear 03 MV 8 FAR,True
2018-09-13_10:05:44.32,dwygnonunpxefetmowde,180911_OPTION_07_08FAR_MAT,180913_OPTION_08_10FAR_MAT,True
2018-09-13_10:37:39.52,dwygnonunpxefetmowde,Tree_03,Tree_04,True
2018-09-13_11:15:48.37,dwygnonunpxefetmowde,180912_FRAME_21,Frame_Section_01,True
2018-09-14_09:14:52.23,wanrsqjwdptgkljcpwqu,180914_OPT_01,180914_OPT_02,True
2018-09-14_09:17:17.84,wanrsqjwdptgkljcpwqu,180911_OPTION_02,180914_OPTION_02,True
2018-09-14_11:29:43.16,nfniggtyhexwjbjeccpu,Hybrid_TypFL Plan,Hybrid_TypFL Tower Plan,True
2018-09-17_14:54:30.55,nfniggtyhexwjbjeccpu,180912_HYBRID_Ripple 02 MV 8 FAR,180917_HYBRID_Ripple 02 MV02 8 FAR,True
2018-09-17_20:21:22.60,nfniggtyhexwjbjeccpu,180912_HYBRID_Ripple 02 MV 8 FAR,180917_HYBRID_Ripple 02 MV Copy 8 FAR,True
2018-09-18_14:05:47.94,nfniggtyhexwjbjeccpu,180912_HYBRID_Ripple 02 MV 8 FAR,180918_HYBRID_Ripple 03 MV 8 FAR,True
2018-09-19_09:26:31.40,nfniggtyhexwjbjeccpu,Hybrid_TypFL Plan,,False
2018-09-20_12:09:45.39,nfniggtyhexwjbjeccpu,180912_HYBRID_Ripple 02 8 FAR,,False
2018-09-20_12:24:12.96,nfniggtyhexwjbjeccpu,180912_HYBRID_Ripple 02 8 FAR,,False
2018-09-20_12:26:26.66,nfniggtyhexwjbjeccpu,180918_HYBRID_Ripple 02 MV 8 FAR,180920_HYBRID_Ripple 02B 8 FAR,True
2018-09-24_10:49:17.41,nfniggtyhexwjbjeccpu,180920_HYBRID_Ripple 02B 8 FAR,180924_HYBRID_Ripple 02C 8 FAR,True
2018-09-24_16:05:10.2,nfniggtyhexwjbjeccpu,180920_HYBRID_Ripple 02B 8 FAR,180924_HYBRID_Ripple 02C 8 FAR,True
2018-09-25_09:59:24.85,nfniggtyhexwjbjeccpu,180924_HYBRID_Ripple 02C 8 FAR,180925_HYBRID_Ripple Massing 8 FAR,True
2018-09-25_10:20:38.60,nfniggtyhexwjbjeccpu,180925_HYBRID_Ripple Massing 8 FAR,180925_HYBRID_Ripple Massing 2 8 FAR,True
2018-09-26_11:18:09.80,wanrsqjwdptgkljcpwqu,180926_OPTION_01,180926_OPTION_02,True
2018-09-26_11:19:11.31,wanrsqjwdptgkljcpwqu,180926_OPTION_02,180926_OPTION_03,True
2018-09-26_11:19:42.59,wanrsqjwdptgkljcpwqu,180926_OPTION_03,180926_OPTION_04,True
2018-09-26_11:20:23.34,wanrsqjwdptgkljcpwqu,180926_OPTION_04,180926_OPTION_05,True
2018-09-27_16:19:35.30,dwygnonunpxefetmowde,180912_FRAME_21-A,180927_FRAME_21-B,True
2018-09-27_16:19:41.58,dwygnonunpxefetmowde,180927_FRAME_21-B,,False
2018-09-28_08:35:44.53,dwygnonunpxefetmowde,180927_FRAME_21-B,180928_FRAME_21-C,True
2018-09-28_17:00:36.92,dwygnonunpxefetmowde,180928_FRAME_21-C,180928_FRAME_21-D,True
