IO-Capture Display Modes
Date,Time,User,Version
2019-04-10,09:51:10,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPABW', 'PCPABWFlat', 'PCPAColors', 'PCPAColorsFlat', 'PCPAMaterials', 'PCPAPresentation', 'PCPA_Arctic']",5100,3300,True
2019-04-10,16:11:51,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic'],5100,3300,True
2019-04-15,17:20:13,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAColors', 'PCPAMaterialsFlat', 'PCPAPresentation']",5100,3300,True
2019-04-16,10:16:02,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPABWFlat', 'PCPAColors', 'PCPAMaterials', 'PCPAMaterialsFlat', 'PCPAPresentation']",5100,3300,True
2019-04-16,10:27:08,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterials', 'PCPAMaterialsFlat', 'PCPAPresentation']",5100,3300,True
2019-04-16,11:20:52,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,16:27:20,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,16:37:17,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,16:53:37,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,17:02:40,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,17:04:36,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,17:06:19,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,17:29:46,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,17:32:10,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,17:53:32,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-16,17:56:03,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-17,11:52:26,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-17,12:04:56,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-17,12:06:59,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-17,12:10:29,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterialsFlat']",5100,3300,True
2019-04-17,15:01:32,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic'],5100,3300,True
2019-04-17,15:04:10,pgmkdevbzsbsywpizfdw,2.1.1,['PCPAPresentation'],5100,3300,True
2019-04-17,15:05:42,pgmkdevbzsbsywpizfdw,2.1.1,['Rendered'],5100,3300,True
2019-04-17,17:26:45,pgmkdevbzsbsywpizfdw,2.1.1,"['Rendered', 'Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-18,16:20:28,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterials']",5100,3300,True
2019-04-18,16:22:14,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic_White', 'PCPABW', 'PCPABWFlat']",5100,3300,True
2019-04-18,16:50:05,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic'],5100,3300,True
2019-04-18,17:02:05,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic'],5100,3300,True
2019-04-18,17:33:15,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",,,True
2019-04-18,17:33:16,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",,,True
2019-04-18,17:45:53,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",5100,3300,True
2019-04-18,17:47:59,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",,,True
2019-04-18,17:48:52,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",,,True
2019-04-18,17:51:29,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",5100,3300,True
2019-04-18,17:54:26,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",,,True
2019-04-18,17:55:04,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",5100,3300,True
2019-04-18,17:57:33,dvnijqjbouxphcdkdvio,2.1.1,"['Arctic', 'PCPAMaterials']",,,True
2019-04-18,18:33:24,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic_White'],5100,3300,True
2019-04-22,13:25:40,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,13:27:13,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,13:32:18,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,13:37:11,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,13:38:53,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,13:47:09,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,13:54:01,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,13:59:34,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,14:05:44,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,14:06:58,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,15:12:53,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-22,17:39:49,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic'],5100,3300,True
2019-04-24,09:41:57,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,09:43:42,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,10:44:40,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,10:48:40,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,10:50:00,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,10:54:53,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,11:01:36,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,11:04:17,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,13:57:58,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-04-24,20:33:12,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterials', 'PCPAPresentation']",5100,3300,True
2019-04-24,20:54:10,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic'],5100,3300,True
2019-04-24,21:00:20,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAMaterials', 'PCPAPresentation']",5100,3300,True
2019-04-25,11:16:14,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'Arctic_White', 'PCPAMaterials', 'PCPAPresentation']",5100,3300,True
2019-04-25,18:20:13,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAColorsFlat']",5100,3300,True
2019-04-25,18:21:55,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAColorsFlat']",5100,3300,True
2019-04-25,18:38:35,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAColorsFlat']",5100,3300,True
2019-04-25,18:40:24,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAColorsFlat']",5100,3300,True
