Drawing-Add Area Tag
Date,Time,User,Version
2019-01-08,12:23:08,dwygnonunpxefetmowde,cw detaill.3dm,8_DRAWING::PCP-05,curve,Default,34.496679436681632,0,True
2019-01-08,12:23:33,dwygnonunpxefetmowde,cw detaill.3dm,8_DRAWING::PCP-05,curve,Default,34.496679436681632,0,True
