IO-Export to Render[SKP]
Date,User,Version
2018-09-05_13:56:26.92,wanrsqjwdptgkljcpwqu,\\datafiles\projects\B31829_Miami Worldcenter Block A\03 DRAWINGS\3D\02_RENDERINGS\MAX RENDERING\Reference\18-09-05\180905_MWC.skp,180905_MWC,8749490,413,True
2018-09-05_14:10:18.88,wanrsqjwdptgkljcpwqu,\\datafiles\projects\B31829_Miami Worldcenter Block A\03 DRAWINGS\3D\02_RENDERINGS\MAX RENDERING\Reference\18-09-05\180905_MIAMI.skp,180905_MIAMI,206272213,567,True
2018-09-05_14:14:52.82,wanrsqjwdptgkljcpwqu,\\datafiles\projects\B31829_Miami Worldcenter Block A\03 DRAWINGS\3D\02_RENDERINGS\MAX RENDERING\Reference\18-09-05\180905_SITE_DETAILED.skp,180905_SITE_DETAILED,64034401,297,True
2018-09-05_14:16:19.41,wanrsqjwdptgkljcpwqu,\\datafiles\projects\B31829_Miami Worldcenter Block A\03 DRAWINGS\3D\02_RENDERINGS\MAX RENDERING\Reference\18-09-05\180905_SITE_SIMPLE.skp,180905_SITE_SIMPLE,4406800,102,True
