IO-Capture Display Modes
Date,Time,User,Version
2019-02-04,11:17:54,pgmkdevbzsbsywpizfdw,2.1.1,"['Arctic', 'PCPAPresentation']",5100,3300,True
2019-02-07,13:41:38,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic_White_line'],5100,3300,True
2019-02-21,11:31:08,dvnijqjbouxphcdkdvio,2.1.1,['Arctic'],5100,3300,True
2019-02-21,11:32:20,dvnijqjbouxphcdkdvio,2.1.1,['Arctic'],5100,3300,True
2019-02-21,11:37:59,dvnijqjbouxphcdkdvio,2.1.1,['Arctic'],,,True
2019-02-21,11:38:02,dvnijqjbouxphcdkdvio,2.1.1,['Arctic'],,,True
2019-02-21,12:06:02,dvnijqjbouxphcdkdvio,2.1.1,['Arctic'],,,True
2019-02-21,13:18:01,dvnijqjbouxphcdkdvio,2.1.1,['Arctic'],,,True
2019-02-21,13:18:11,dvnijqjbouxphcdkdvio,2.1.1,['Arctic'],,,True
2019-02-25,18:16:02,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic'],,,True
2019-02-25,18:16:23,pgmkdevbzsbsywpizfdw,2.1.1,['Arctic'],,,True
