Geometry-Unfillet
Date,User,Version
2018-10-01_16:57:41.22,wanrsqjwdptgkljcpwqu,2.1.0,1,[True],True
2018-10-03_17:30:50.93,wanrsqjwdptgkljcpwqu,2.1.0,1,[False],True
2018-10-04_09:13:13.37,wanrsqjwdptgkljcpwqu,2.1.0,2,"[False, False]",True
2018-10-04_09:13:20.46,wanrsqjwdptgkljcpwqu,2.1.0,1,[False],True
2018-10-04_09:33:03.56,wanrsqjwdptgkljcpwqu,2.1.0,1,[True],True
2018-10-04_20:08:51.71,wanrsqjwdptgkljcpwqu,2.1.0,1,[False],True
