Blocks-Iterate
Date,Time,User,Version
2019-06-03,13:54:27,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING CORNER 13,TOWER MASSING CORNER 16,True
2019-06-03,15:03:38,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING CORNER 16,TOWER MASSING CORNER 17,True
2019-06-03,17:08:11,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING 1,TOWER MASSING 2,True
2019-06-04,09:21:15,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING 1,TOWER MASSING 3,True
2019-06-04,09:54:23,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING 1,TOWER MASSING 4,True
2019-06-04,10:41:42,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING 1,TOWER MASSING 5,True
2019-06-04,11:07:32,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING 5,TOWER MASSING 6,True
2019-06-04,11:56:04,nfniggtyhexwjbjeccpu,2.1.0,190604_54th Stair_01,190604_54th Stair_02,True
2019-06-04,17:22:10,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING_OPT 2,TOWER MASSING_OPT 3,True
2019-06-04,18:29:29,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING_OPT 1,TOWER MASSING_EDITS 1-2,True
2019-06-04,18:31:36,dfjtjsnxdfrwcacgqgpk,2.1.0,TOWER MASSING_OPT 3,TOWER MASSING_EDITS 2-3,True
2019-06-06,09:40:26,dfjtjsnxdfrwcacgqgpk,2.1.0,190604.A3.01,OPT A3.02,True
2019-06-06,10:30:51,dfjtjsnxdfrwcacgqgpk,2.1.0,OPT A3.02,OPT A3.03,True
2019-06-06,10:31:51,dfjtjsnxdfrwcacgqgpk,2.1.0,190604.A3.01,190606.A3.01,True
2019-06-06,13:42:37,dfjtjsnxdfrwcacgqgpk,2.1.0,190604.A3.01,,False
2019-06-06,13:43:00,dfjtjsnxdfrwcacgqgpk,2.1.0,190604.A3.01,OPT A3.04,True
2019-06-06,14:03:34,dfjtjsnxdfrwcacgqgpk,2.1.0,OPT A3.02,OPT A3.05,True
2019-06-06,14:28:31,dfjtjsnxdfrwcacgqgpk,2.1.0,190604.A3.01,,False
2019-06-06,14:28:48,dfjtjsnxdfrwcacgqgpk,2.1.0,190604.A3.01,OPT A3.06,True
2019-06-06,17:29:01,dfjtjsnxdfrwcacgqgpk,2.1.0,OPT A3.06,OPT A3.07,True
2019-06-06,17:30:17,dfjtjsnxdfrwcacgqgpk,2.1.0,OPT A3.07,OPT A3.08,True
2019-06-06,17:49:46,dfjtjsnxdfrwcacgqgpk,2.1.0,OPT A3.08,OPT A3.09,True
2019-06-07,09:54:40,dfjtjsnxdfrwcacgqgpk,2.1.0,OPT A3.09,OPT A3.10,True
2019-06-07,13:54:12,nfniggtyhexwjbjeccpu,2.1.0,190531_Towers_04_Void 2,190607_Towers_01_Base,True
2019-06-07,15:17:06,nfniggtyhexwjbjeccpu,2.1.0,190607_Towers_01_Base,190607_Towers_01_Single Void,True
2019-06-10,11:49:38,nfniggtyhexwjbjeccpu,2.1.0,190604_54th Stair_02,190610_54th Stair_03,True
2019-06-10,14:36:44,nfniggtyhexwjbjeccpu,2.1.0,190610_54th Stair_03,190610_54th Stair_04,True
2019-06-11,10:28:43,dfjtjsnxdfrwcacgqgpk,2.1.0,JUL_OPT 1,JUL_OPT 2,True
2019-06-11,11:14:34,dfjtjsnxdfrwcacgqgpk,2.1.0,JUL_OPT 1,JUL_OPT 0,True
2019-06-11,11:35:45,nfniggtyhexwjbjeccpu,2.1.0,190607_Towers_01_Single Void,190611_Towers_02_Single Void,True
2019-06-11,14:43:41,dfjtjsnxdfrwcacgqgpk,2.1.0,JUL_OPT 0,JUL_OPT 3,True
2019-06-11,16:19:24,nfniggtyhexwjbjeccpu,2.1.0,190610_54th Stair_04,,False
2019-06-11,16:19:34,nfniggtyhexwjbjeccpu,2.1.0,190531_OPTION_03_Void,190611_OPTION_04_Void,True
2019-06-11,16:51:05,dfjtjsnxdfrwcacgqgpk,2.1.0,JUL_OPT 3,JUL_OPT 4,True
2019-06-12,09:56:26,dfjtjsnxdfrwcacgqgpk,2.1.0,JUL_OPT 4,JUL_OPT 5,True
2019-06-12,10:51:11,nfniggtyhexwjbjeccpu,2.1.0,190611_Towers_02_Single Void,190612_Towers_03_Single Void,True
2019-06-12,10:52:51,nfniggtyhexwjbjeccpu,2.1.0,190611_OPTION_04_Void,190612_OPTION_05_Void,True
2019-06-12,15:02:24,nfniggtyhexwjbjeccpu,2.1.0,190612_Towers_03_Single Void,190612_Towers_04_Single Void,True
