Blocks-Iterate
Date,User
2018-08-03_19:00:34.39,wanrsqjwdptgkljcpwqu,test,test2,True
2018-08-03_19:00:50.10,wanrsqjwdptgkljcpwqu,1807_master_01,1807_master_02,True
2018-08-03_19:01:16.75,wanrsqjwdptgkljcpwqu,1807_master_02,1807_master_03,True
2018-08-03_19:01:31.29,wanrsqjwdptgkljcpwqu,1807_master_03,1807_master_04,True
2018-08-06_11:07:22.1,fsgxpmwwjxogdnviwnfc,180802_OPTION_01,180806_OPTION_01,True
2018-08-06_12:39:48.79,fsgxpmwwjxogdnviwnfc,180802_OPTION_01,180806_OPTION_02,True
2018-08-22_17:37:21.91,wanrsqjwdptgkljcpwqu,180222_PARKING_01,180822_PARKING_02,True
2018-08-23_11:41:16.97,wanrsqjwdptgkljcpwqu,180822_PARKING_02,180823_PARKING_01,True
2018-08-23_12:34:54.61,wanrsqjwdptgkljcpwqu,180822_OPT_01,180823_OPT_01,True
2018-08-23_14:23:24.79,wanrsqjwdptgkljcpwqu,180823_OPT_01,180823_OPT_02,True
2018-08-23_14:23:37.31,wanrsqjwdptgkljcpwqu,180823_OPT_02,180823_OPT_03,True
2018-08-23_14:38:57.58,dwygnonunpxefetmowde,180823_OPTION_01,180823_OPTION_03,True
2018-08-23_14:41:45.76,dwygnonunpxefetmowde,180823_OPTION_03,180823_OPTION_04,True
2018-08-23_14:43:37.2,dwygnonunpxefetmowde,180823_OPTION_04,180823_OPTION_05,True
2018-08-24_09:48:39.21,wanrsqjwdptgkljcpwqu,180823_OPT_01,180824_OPT_01,True
2018-08-24_09:48:58.97,wanrsqjwdptgkljcpwqu,180823_TOWER_TYP_01,180824_TOWER_TYP_01,True
2018-08-24_10:36:41.14,wanrsqjwdptgkljcpwqu,180824_OPT_01,180824_OPT_02,True
2018-08-24_10:38:37.80,wanrsqjwdptgkljcpwqu,180824_TOWER_TYP_01,180824_TOWER_PLAN_TYP_02,True
2018-08-24_10:51:36.26,wanrsqjwdptgkljcpwqu,180824_TOWER_PLAN_TYP_02,180824_TOWER_PLAN_TYP_03,True
2018-08-24_11:28:34.24,wanrsqjwdptgkljcpwqu,180824_OPT_02,180824_OPT_03,True
2018-08-24_11:29:04.19,wanrsqjwdptgkljcpwqu,180824_TOWER_PLAN_TYP_02,180824_TOWER_PLAN_TYP_04,True
2018-08-24_12:21:22.78,wanrsqjwdptgkljcpwqu,180824_TOWER_PLAN_TYP_04,180824_TOWER_PLAN_TYP_05,True
2018-08-24_13:38:00.27,dwygnonunpxefetmowde,180823_OPTION_05,180824_OPTION_06,True
2018-08-24_13:40:51.38,dwygnonunpxefetmowde,180823_OPTION_05,180824_OPTION_07,True
2018-08-24_13:42:59.16,dwygnonunpxefetmowde,180824_OPTION_06,180824_OPTION_08,True
2018-08-24_14:54:30.29,wanrsqjwdptgkljcpwqu,180824_OPT_03,180824_OPT_04,True
2018-08-24_14:56:30.87,wanrsqjwdptgkljcpwqu,180824_TOWER_PLAN_TYP_05,180824_TOWER_PLAN_TYP_06,True
2018-08-24_16:09:17.2,wanrsqjwdptgkljcpwqu,180824_OPT_04,180824_OPT_05,True
2018-08-24_16:10:00.6,wanrsqjwdptgkljcpwqu,180824_TOWER_PLAN_TYP_06,180824_TOWER_PLAN_TYP_07,True
2018-08-27_10:00:58.5,wanrsqjwdptgkljcpwqu,180824_OPT_05,180827_OPT_06,True
2018-08-27_13:32:38.98,mgmguocwcwkeauauicic,180824_OPT_04,180827_MASSING A,True
2018-08-27_20:23:25.53,nfniggtyhexwjbjeccpu,180824_OPTION_08,180827_OPTION_09,True
2018-08-28_15:18:27.15,nfniggtyhexwjbjeccpu,180823_OPTION_05,180828_OPTION_05B,True
2018-08-29_15:00:29.16,nfniggtyhexwjbjeccpu,180827_OPTION_09,180829_02_RESI TERRACE,True
2018-08-29_15:03:39.19,dwygnonunpxefetmowde,TOWER_OPT01,,False
2018-08-29_15:03:53.93,dwygnonunpxefetmowde,TOWER_OPT01,TOWER_OPT02,True
2018-08-29_15:05:47.25,dwygnonunpxefetmowde,TOWER_OPTION_01,TOWER_OPTION_02,True
2018-08-29_16:00:17.88,dwygnonunpxefetmowde,TOWER_OPTION_01,TOWER_OPTION_02,True
2018-08-29_16:10:11.11,dwygnonunpxefetmowde,TOWER_OPTION_02,TOWER_OPTION_03,True
2018-08-29_16:21:05.97,dwygnonunpxefetmowde,TOWER_OPTION_01,TOWER_OPTION_04,True
2018-08-29_16:28:43.19,nfniggtyhexwjbjeccpu,180827_OPTION_09,180820_03_RESI TERRACE,True
2018-08-29_16:31:11.85,nfniggtyhexwjbjeccpu,180820_03_RESI TERRACE,180829_04_RESI TERRACE,True
2018-08-29_17:17:37.33,dwygnonunpxefetmowde,TOWER_OPTION_02,TOWER_OPTION_05,True
2018-08-29_17:27:25.69,wanrsqjwdptgkljcpwqu,180829_OPT_02,180829_OPT_03,True
2018-08-29_17:42:30.26,dwygnonunpxefetmowde,TOWER_OPTION_01,TOWER_OPTION_06,True
2018-08-30_08:41:46.96,dwygnonunpxefetmowde,TOWER_OPTION_04,TOWER_OPTION_07,True
2018-08-30_08:43:09.19,dwygnonunpxefetmowde,TOWER_OPTION_05,TOWER_OPTION_07,True
2018-08-30_08:44:20.40,dwygnonunpxefetmowde,TOWER_OPTION_01,TOWER_OPTION_07,True
2018-08-30_08:47:43.96,wanrsqjwdptgkljcpwqu,180829_OPT_02,180830_OPT_04,True
2018-08-30_08:54:15.83,wanrsqjwdptgkljcpwqu,180829_OPT_03,180830_OPT_05,True
2018-08-30_08:54:19.33,wanrsqjwdptgkljcpwqu,180830_OPT_05,,False
2018-08-30_09:06:33.63,nfniggtyhexwjbjeccpu,180820_03_RESI TERRACE,180830_05_RESI TERRACE,True
2018-08-30_09:06:47.34,wanrsqjwdptgkljcpwqu,180830_OPT_05,180830_OPT_06,True
2018-08-30_09:08:37.98,nfniggtyhexwjbjeccpu,180820_03_RESI TERRACE,180830_04B_RESI TERRACE,True
2018-08-30_09:11:40.85,wanrsqjwdptgkljcpwqu,180830_OPT_06,180830_OPT_07,True
2018-08-30_09:12:25.90,nfniggtyhexwjbjeccpu,180820_03_RESI TERRACE,180830_04C_RESI TERRACE,True
2018-08-30_09:19:42.5,nfniggtyhexwjbjeccpu,180820_03_RESI TERRACE,180830_04D_RESI TERRACE,True
2018-08-30_09:22:59.31,wanrsqjwdptgkljcpwqu,180830_OPT_07,180830_OPT_08,True
2018-08-30_09:29:30.72,dwygnonunpxefetmowde,TOWER_OPTION_03,TOWER_OPTION_08,True
2018-08-30_09:29:40.10,nfniggtyhexwjbjeccpu,180820_03_RESI TERRACE,180830_06_RESI TERRACE,True
2018-08-30_09:35:29.19,wanrsqjwdptgkljcpwqu,180830_OPT_08,180830_OPT_09,True
2018-08-30_09:48:01.1,wanrsqjwdptgkljcpwqu,180830_OPT_09,180830_OPT_10,True
2018-08-30_09:57:25.26,wanrsqjwdptgkljcpwqu,180830_OPT_10,180830_OPT_11,True
2018-08-30_10:01:18.17,wanrsqjwdptgkljcpwqu,180830_OPT_11,180830_OPT_12,True
2018-08-30_10:10:00.22,wanrsqjwdptgkljcpwqu,180829_OPT_02,180830_OPT_02b,True
2018-08-30_10:12:07.73,nfniggtyhexwjbjeccpu,180830_06_RESI TERRACE,180830_06B_RESI TERRACE,True
2018-08-30_10:18:46.50,dwygnonunpxefetmowde,TOWER_OPTION_02,TOWER_OPTION_09,True
2018-08-30_13:16:19.91,nfniggtyhexwjbjeccpu,180829_02_RESI TERRACE,180830_01B_TERRACE,True
2018-08-30_14:35:05.36,nfniggtyhexwjbjeccpu,180829_02_RESI TERRACE,180830_01C_TERRACE,True
2018-08-30_14:48:14.4,nfniggtyhexwjbjeccpu,180830_01C_TERRACE,180830_01D_TERRACE,True
2018-08-30_15:21:35.88,nfniggtyhexwjbjeccpu,180830_01C_TERRACE,180830_01A_TERRACE,True
2018-08-31_13:41:21.84,dwygnonunpxefetmowde,180831_TERRACE_01,180831_TERRACE_02,True
2018-08-31_13:49:25.63,dwygnonunpxefetmowde,180831_TERRACE_02,180831_TERRACE_03,True
2018-08-31_13:52:56.20,dwygnonunpxefetmowde,180831_TERRACE_01,180831_TERRACE_04,True
2018-08-31_14:40:19.26,dwygnonunpxefetmowde,180831_TERRACE_01,180831_TERRACE_05,True
2018-08-31_15:32:11.31,dwygnonunpxefetmowde,180831_TERRACE_01,180831_TERRACE_06,True
2018-08-31_15:38:17.98,dwygnonunpxefetmowde,180831_TERRACE_01,180831_TERRACE_07,True
2018-08-31_15:49:48.91,dwygnonunpxefetmowde,180831_TERRACE_01,180831_TERRACE_08,True
2018-08-31_16:09:41.88,dwygnonunpxefetmowde,180831_TERRACE_01,180831_TERRACE_09,True
2018-08-31_17:13:46.21,wanrsqjwdptgkljcpwqu,180831_option_01,180831_option_02,True
2018-08-31_17:14:03.82,wanrsqjwdptgkljcpwqu,180831_option_01,180831_option_02,True
2018-08-31_17:14:07.10,wanrsqjwdptgkljcpwqu,180831_option_02,180831_option_03,True
2018-08-31_17:14:10.21,wanrsqjwdptgkljcpwqu,180831_option_03,180831_option_04,True
2018-08-31_17:14:12.45,wanrsqjwdptgkljcpwqu,180831_option_04,180831_option_05,True
2018-08-31_17:14:15.25,wanrsqjwdptgkljcpwqu,180831_option_05,180831_option_06,True
2018-08-31_17:14:17.72,wanrsqjwdptgkljcpwqu,180831_option_06,180831_option_07,True
2018-08-31_17:14:20.,wanrsqjwdptgkljcpwqu,180831_option_07,180831_option_08,True
2018-08-31_17:14:22.36,wanrsqjwdptgkljcpwqu,180831_option_08,180831_option_09,True
2018-08-31_17:14:24.85,wanrsqjwdptgkljcpwqu,180831_option_09,180831_option_10,True
