Blocks-Iterate
Date,Time,User,Version
2019-02-01,09:02:26,dwygnonunpxefetmowde,2.1.0,190131_WALL_OPT_02,190201_WALL_OPT_02-entry,True
2019-02-01,09:02:31,dwygnonunpxefetmowde,2.1.0,190201_WALL_OPT_02-entry,,False
2019-02-04,10:37:39,dwygnonunpxefetmowde,2.1.0,190128_OPTION_01,190204_OPTION_02,True
2019-02-04,11:51:43,dwygnonunpxefetmowde,2.1.0,190204_OPTION_02,190204_OPTION_03,True
2019-02-04,14:14:48,dwygnonunpxefetmowde,2.1.0,190128_OPTION_01,190204_OPTION_01,True
2019-02-04,14:26:29,dwygnonunpxefetmowde,2.1.0,190131_Stair_OPTION_O,190204_Stair_OPTION_Q,True
2019-02-04,14:32:32,dwygnonunpxefetmowde,2.1.0,190128_OPTION_01,190204_OPTION_00,True
2019-02-04,15:13:37,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_Q,190204_Stair_OPTION_R,True
2019-02-04,15:21:33,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_R,190204_Stair_OPTION_S,True
2019-02-04,15:35:01,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_S,190204_Stair_OPTION_T,True
2019-02-04,15:53:35,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_Q,190204_Stair_OPTION_U,True
2019-02-04,16:34:41,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_Q,190204_Stair_OPTION_V,True
2019-02-04,17:09:14,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_V,190204_Stair_OPTION_W,True
2019-02-05,09:24:57,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_W,190205_Stair_OPTION_X,True
2019-02-05,10:28:20,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_Q,190205_Stair_OPTION_Y,True
2019-02-05,10:56:09,dwygnonunpxefetmowde,2.1.0,190204_Stair_OPTION_W,190205_Stair_OPTION_Z,True
2019-02-05,10:59:00,dwygnonunpxefetmowde,2.1.0,190204_OPTION_00-BASE-01,190204_OPTION_00-BASE-02,True
2019-02-05,12:26:14,dwygnonunpxefetmowde,2.1.0,190205_Stair_OPTION_Z,190205_Stair_OPTION_a,True
2019-02-05,12:45:36,dwygnonunpxefetmowde,2.1.0,190205_Stair_OPTION_a,190205_Stair_OPTION_b,True
2019-02-05,15:45:55,dwygnonunpxefetmowde,2.1.0,190128_OPTION_01,190205_OPTION_02,True
2019-02-06,09:23:43,dwygnonunpxefetmowde,2.1.0,190205_OPTION_02,190206_OPTION_03,True
2019-02-06,14:25:13,untylxqlekpcohkdjobn,2.1.0,190124_OPTION_A,,False
2019-02-07,09:20:20,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_01,190207_CORE-E_OPTION_01,True
2019-02-07,10:07:31,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_01,190207_CORE-S_OPTION_02,True
2019-02-07,10:15:39,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02,190207_CORE-S_OPTION_02a,True
2019-02-07,10:21:10,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02,190207_CORE-S_OPTION_02b,True
2019-02-07,10:46:24,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_01,190207_CORE-E_OPTION_02,True
2019-02-07,10:47:22,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_01,190207_CORE-E_OPTION_03,True
2019-02-07,10:52:14,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_03,190207_CORE-E_OPTION_04,True
2019-02-07,11:02:59,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_03,,False
2019-02-07,11:03:21,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_03,190207_CORE-E_OPTION_04,True
2019-02-07,11:58:33,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02,,False
2019-02-07,11:58:59,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02,190207_CORE-S_OPTION_03,True
2019-02-07,14:02:00,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02,190207_CORE-S_OPTION_02c,True
2019-02-07,14:22:55,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_02,190207_CORE-E_OPTION_02a,True
2019-02-07,14:39:05,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_02,190207_CORE-E_OPTION_02b,True
2019-02-07,14:43:09,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_02a,190207_CORE-E_OPTION_02c,True
2019-02-07,14:45:25,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_04,190207_CORE-E_OPTION_04a,True
2019-02-07,15:08:16,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_04a,190207_CORE-E_OPTION_04b,True
2019-02-07,15:15:18,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_04b,190207_CORE-E_OPTION_04c,True
2019-02-07,15:36:27,dwygnonunpxefetmowde,2.1.0,190207_CORE-E_OPTION_04,190207_CORE-E_OPTION_04d,True
2019-02-07,17:46:07,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02a,190207_CORE-S_OPTION_02d,True
2019-02-07,17:56:27,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02d,190207_CORE-S_OPTION_02e,True
2019-02-07,18:08:28,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02e,190207_CORE-S_OPTION_02f,True
2019-02-07,18:34:48,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02a,190207_CORE-S_OPTION_02g,True
2019-02-07,18:49:39,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02c,190207_CORE-S_OPTION_02h,True
2019-02-08,07:29:16,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02e,190208_CORE-S_OPTION_02i,True
2019-02-08,07:46:49,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_02i,190208_CORE-S_OPTION_02j,True
2019-02-08,08:16:22,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_02j,190208_CORE-S_OPTION_02k,True
2019-02-08,08:17:54,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_02i,190208_CORE-S_OPTION_02k,True
2019-02-08,09:38:50,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02a,190208_CORE-S_OPTION_02K,True
2019-02-08,11:47:27,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02a,190208_CORE-S_OPTION_02L,True
2019-02-08,12:17:05,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_02L,190208_CORE-S_OPTION_02M,True
2019-02-08,12:21:03,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_02M,190208_CORE-S_OPTION_02N,True
2019-02-08,12:51:24,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_S3,190208_CORE-S_OPTION_S3a,True
2019-02-08,13:56:01,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_S3a,190208_CORE-S_OPTION_S3b,True
2019-02-08,14:46:12,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_S3a,190208_CORE-S_OPTION_S3c,True
2019-02-08,16:59:24,dwygnonunpxefetmowde,2.1.0,190207_CORE-S_OPTION_02a,,False
2019-02-08,17:00:28,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_02G,190208_CORE-S_OPTION_02M,True
2019-02-08,18:12:15,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_02M,190208_CORE-S_OPTION_02N,True
2019-02-11,07:44:50,dwygnonunpxefetmowde,2.1.0,190208_CORE-S_OPTION_02N,190211_CORE-S_OPTION_02O,True
2019-02-11,08:09:58,dwygnonunpxefetmowde,2.1.0,190211_CORE-S_OPTION_02O,190211_CORE-S_OPTION_02P,True
2019-02-11,08:23:24,dwygnonunpxefetmowde,2.1.0,190211_CORE-S_OPTION_02P,190211_CORE-S_OPTION_02Q,True
2019-02-11,08:32:14,dwygnonunpxefetmowde,2.1.0,190211_CORE-S_OPTION_02Q,190211_CORE-S_OPTION_02R,True
