Blocks-Iterate
Date,Time,User,Version
2019-01-02,11:33:54,dwygnonunpxefetmowde,2.1.0,181227_OPTION_22,STRUCTURE,True
2019-01-02,12:37:21,dwygnonunpxefetmowde,2.1.0,STRUCTURE_OPTION_01,STRUCTURE_OPTION_02,True
2019-01-02,12:52:38,dwygnonunpxefetmowde,2.1.0,STRUCTURE_OPTION_01,STRUCTURE_OPTION_03,True
2019-01-02,12:56:13,dwygnonunpxefetmowde,2.1.0,STRUCTURE_OPTION_03,STRUCTURE_OPTION_04,True
2019-01-02,14:16:16,dwygnonunpxefetmowde,2.1.0,181226_OPTION_12,190102_OPTION_01,True
2019-01-02,14:22:46,dwygnonunpxefetmowde,2.1.0,190102_OPTION_01,190102_OPTION_02,True
2019-01-02,14:24:54,dwygnonunpxefetmowde,2.1.0,190102_OPTION_02,190102_OPTION_03,True
2019-01-02,16:46:31,dwygnonunpxefetmowde,2.1.0,190102_OPTION_01,190102_OPTION_04,True
2019-01-02,16:54:35,dwygnonunpxefetmowde,2.1.0,190102_OPTION_04,190102_OPTION_05,True
2019-01-02,17:14:50,dwygnonunpxefetmowde,2.1.0,190102_OPTION_04,190102_OPTION_06,True
2019-01-02,17:19:47,dwygnonunpxefetmowde,2.1.0,190102_OPTION_05,190102_OPTION_07,True
2019-01-03,08:17:21,dwygnonunpxefetmowde,2.1.0,190102_OPTION_05,190103_OPTION_08,True
2019-01-03,08:17:37,dwygnonunpxefetmowde,2.1.0,190103_OPTION_08,,False
2019-01-03,08:32:24,dwygnonunpxefetmowde,2.1.0,190103_OPTION_08,190103_OPTION_09,True
2019-01-03,09:09:18,dwygnonunpxefetmowde,2.1.0,190103_OPTION_09,190103_OPTION_10,True
2019-01-03,09:32:31,dwygnonunpxefetmowde,2.1.0,190103_OPTION_09,190103_OPTION_10,True
2019-01-07,16:22:22,dwygnonunpxefetmowde,2.1.0,190103_OPTION_10,190107_ZONING,True
2019-01-08,17:17:05,pgmkdevbzsbsywpizfdw,2.1.0,181205_MEZZ COL @ REST ENTRY _ OP 1,190108_MEZZ COL @ REST ENTRY _ OP 2,True
2019-01-09,15:47:09,dwygnonunpxefetmowde,2.1.0,Facade_setback-14_32-8,Facade_setback-14-4_32-8,True
2019-01-11,16:50:57,nfniggtyhexwjbjeccpu,2.1.0,190111_01,190111_02,True
2019-01-14,09:16:54,dwygnonunpxefetmowde,2.1.0,California_Opt 5 bundles,California_Opt 5.2,True
2019-01-14,10:46:59,nfniggtyhexwjbjeccpu,2.1.0,190111_02,190114_03,True
