IO-BatchCapture
Date,Time,User,Version
2019-01-03,11:21:34,wanrsqjwdptgkljcpwqu,2.1.1,V-00,V-01
2019-01-03,11:44:36,wanrsqjwdptgkljcpwqu,2.1.1,V-00,V-01
2019-01-03,11:46:02,wanrsqjwdptgkljcpwqu,2.1.1,V-00,V-01
2019-01-03,11:52:27,wanrsqjwdptgkljcpwqu,2.1.1,V-00,V-01
2019-01-03,11:53:12,wanrsqjwdptgkljcpwqu,2.1.1,V-00,V-01
2019-01-03,11:53:46,wanrsqjwdptgkljcpwqu,2.1.1,V-00,V-01
2019-01-03,11:57:51,clzguosbpwkeqznuicyh,2.1.1,Shadow Study,BPL2
2019-01-04,15:02:26,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave,boston public library,COPLEY SQUARE2,Dartmouth street and Columbus Ave2
2019-01-04,15:04:18,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave,boston public library
2019-01-04,15:04:58,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave,boston public library
2019-01-04,15:14:24,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1c
2019-01-04,15:15:27,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1c
2019-01-04,15:15:44,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1c
2019-01-04,15:16:05,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1c
2019-01-04,15:18:31,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1c
2019-01-04,15:18:47,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1c
2019-01-04,15:19:10,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1c
2019-01-07,11:17:50,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,Massing View 1c
2019-01-07,11:20:17,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave,Massing View 1c
2019-01-07,11:21:19,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,Massing View 1c
2019-01-07,11:28:55,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,Massing View 1c
2019-01-07,11:31:54,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,Massing View 1c
2019-01-07,13:18:09,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,Massing View 1c
2019-01-07,13:21:38,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,Massing View 1c
2019-01-07,13:26:29,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave
2019-01-07,13:33:09,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave
2019-01-07,13:34:53,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave
2019-01-07,13:42:21,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,Massing View 1c
2019-01-07,13:43:38,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b,Massing View 1c
2019-01-07,13:44:54,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave
2019-01-07,13:46:18,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave
2019-01-09,16:22:05,clzguosbpwkeqznuicyh,2.1.1,station lobby6,station lobby10,station lobby11,station lobby12,station lobby13
2019-01-14,10:29:24,qgfxvvgwvnlleutljjmc,2.1.1,Massing View 1b
2019-01-14,10:30:46,qgfxvvgwvnlleutljjmc,2.1.1,SW Corridor park recreation,COLUMBUS AVE,COPLEY SQUARE,Dartmouth street and Columbus Ave
2019-01-14,10:41:05,qgfxvvgwvnlleutljjmc,2.1.1,Clarendon towards Dartmouth,Trinity towards garage east,Backpack Garage Level 8
