Architecture-ramp
Date,User
2018-08-06_11:06:40.88,fsgxpmwwjxogdnviwnfc,36.0,8.3330000000000002,"[(298.34090866412873, 23.883270056100613, 0.0), (298.34090866412873, 205.90665824319598, 0.0), (414.56474733088737, 322.13049690995376, 0.0)]",True
2018-08-06_11:06:57.96,fsgxpmwwjxogdnviwnfc,60.0,8.3330000000000002,"[(298.34090866412873, 23.883270056100613, 0.0), (298.34090866412873, 205.90665824319598, 0.0), (414.56474733088737, 322.13049690995376, 0.0)]",True
2018-08-06_12:39:13.48,fsgxpmwwjxogdnviwnfc,36.0,8.3300000000000001,"[(298.34090866412873, 23.883270056100613, 0.0), (298.34090866412873, 205.90665824319598, 0.0), (414.56474733088737, 322.13049690995376, 0.0)]",True
