Geometry-Rectify
Date,User
2018-08-01_15:41:39.57,wanrsqjwdptgkljcpwqu,True
2018-08-01_15:42:48.37,wanrsqjwdptgkljcpwqu,True
2018-08-01_15:47:20.27,wanrsqjwdptgkljcpwqu,45.0,1.0,"[(788.31410261004476, 791.08563051615624, 0.0), (796.22301935984126, 301.4326016386097, 0.0), (1316.3391122299461, 276.91704295453951, 0.0), (1336.3404031542277, 559.952497506589, 0.0), (1641.141948281193, 591.20112474244957, 0.0), (1685.3698784447647, 843.69764727459028, 0.0), (788.31410261004476, 791.08563051615624, 0.0)]",True
2018-08-01_15:49:15.,wanrsqjwdptgkljcpwqu,45.0,1.0,"[(788.31410261004476, 791.08563051615624, 0.0), (796.22301935984126, 301.4326016386097, 0.0), (1316.3391122299461, 276.91704295453951, 0.0), (1336.3404031542277, 559.952497506589, 0.0), (1641.141948281193, 591.20112474244957, 0.0), (1685.3698784447647, 843.69764727459028, 418.32611639828741), (788.31410261004476, 791.08563051615624, 0.0)]",True
